"name","orig_id","streetAddress","state","location"
"SUPER PLAZA VENEZUELA","ADR004543","Ave. Estrella Sadhala #98","Santiago","19.485883,-70.711921"
"COOPERATIVA SAN MIGUEL INC","ADR007272","Av Bartolome Colon Plaza Jorge Ii","Santiago","19.45791,-70.700797"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007238","Av Juan Pablo Duarte Bella Terra Mall","Santiago","19.458182,-70.684561"
"RAFA PEREZ  S R L","ADR004499","Carretera Luperon Km 7 1/2","Santiago","19.4965,-70.652443"
"ASOCIACION MOCANA DE AHORROS Y PRESTAMOS","ADR006590","Carretera Duarte No 84","Espaillat","19.431258,-70.602426"
"COOPERATIVA SAN MIGUEL INC","ADR006424","Emilio Prud Homme 01 Bella Vista","Santiago","19.45161,-70.781896"
"EMPRESAS A P SRL","ADR000187","Calle Dr .alfonseca 17","Espaillat","19.395611,-70.526468"
"SUPERMERCADO LORA","ADR003146","Carretera Duarte No. 38 La Vega Moc","La Vega","19.315262,-70.53996"
"RUAMAR SRL","ADR007052","Carretera Gregorio Luperon Km 3 1 2 210","Santiago","19.479897,-70.665046"
"COOPERATIVA SAN MIGUEL INC","ADR007250","Calle 1ra No 44 Ens Libertad","Santiago","19.48513,-70.729241"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004774","Avenida Gregorio Rivas 183 La Vega","La Vega","19.22594,-70.51729"
"COOPERATIVA LA CANELA","ADR004675","C/antonio Guzman Fernandez","Santiago","19.473771,-70.810979"
"RUAMAR","ADR006918","Antonio De La Maza No.68","Espaillat","19.390665,-70.526504"
"FARMACIA DILCIA MERCEDES","ADR002662","Calle Real 106","Santiago","19.485569,-70.60982"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007195","Independencia Esq Juan Fajardo","Espaillat","19.396831,-70.525839"
"RUAMAR","ADR006929","General Juan Rodriguez Esq Col","La Vega","19.225355,-70.529311"
"RUAMAR","ADR006765","Garcia Godoy 111 No 104 Local","La Vega","19.220596,-70.523665"
"ASOCIACION MOCANA DE AHORROS Y PRESTAMOS","ADR006578","Calle Principal No 60","Espaillat","19.450667,-70.532815"
"REPRESENTACIONES AMAC  SRL","ADR004147","Calle Gaston F. Deligne No.8","Espaillat","19.343925,-70.483304"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007205","Duarte Esq Presidente Caceres","Espaillat","19.344435,-70.483083"
"A Y G SERVICIOS MULTIPLES","ADR001782","Independencia 43","La Vega","19.123186,-70.642236"
"A Y G  SERVICIOS MULTIPLES","ADR003520","Calle 16 No. 63 Jarabacoa","La Vega","19.120112,-70.640358"
"ASOCIACION MOCANA DE AHORROS Y PRESTAMOS","ADR006589","Km 4 1 2 Carretera Moca Villa Trina","Espaillat","19.429817,-70.499187"
"COOPERATIVA SAN MIGUEL INC","ADR006402","Av Jose Manuel Pena Hijo 19","Santiago","19.540104,-70.790167"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007216","Duarte No 45 Esq Av Duarte","Hermanas Mirabal","19.299689,-70.421933"
"CENEGRAF COMPUTADORAS","ADR001089","Calle Duarte 47","Hermanas Mirabal","19.299497,-70.421595"
"COOPERATIVA GUATAPANAL  INC","ADR004378","Calle Duarte, Plaza Espinal","Valverde","19.506398,-70.91998"
"COOPERATIVA LA UNION","ADR003827","Calle Restauracion N24","Hermanas Mirabal","19.378084,-70.418053"
"COOPERATIVA LA ALTAGRACIA","ADR006491","Aut Joaquin Balaguer No 136","Santiago","19.559197,-70.869205"
"SUPER TIENDA MYD","ADR000165","Calle 27 De Febrero 88","Valverde","19.555459,-71.072346"
"RUAMAR","ADR006864","Av Hermanas Mirabal Esq Salome","Hermanas Mirabal","19.372389,-70.352994"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000505","C 27 De Febrero Esq Padre Billini No  24","Duarte","19.29876,-70.25941"
"COOPERATIVA LA UNION","ADR004510","Calle Sanchez #152","Hermanas Mirabal","19.372294,-70.350397"
"TIENDA MARTINEZ","ADR001584","Calle Principal 34","Santiago","19.370145,-71.069879"
"COOP  RIO GRANDE","ADR004664","Av. Hermanas Mirabal #29","Puerto Plata","19.669641,-70.828914"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007227","Duarte Esq San Jose","Puerto Plata","19.671098,-70.82979"
"SERVICIOS GLOBALES ROJAS","ADR000396","Calle Maria Trinidad Sanchez 6","Valverde","19.577482,-70.989546"
"CASA OVAEZ","ADR006732","Duarte 64","La Vega","19.132063,-70.374155"
"ASFER","ADR004642","Carretera Jose Duran Ctro Come","La Vega","18.946852,-70.68418"
"MUEBLERIA LA ALTAGRACIA","ADR001881","Calle Principal 91","Puerto Plata","19.730599,-70.601534"
"ASFER  SRL","ADR004192","Calle Gregorio Luperon No. 86","La Vega","18.908884,-70.747113"
"FACIL COMERCIAL","ADR007162","Miguel Andres Abreu Esq Salome","La Vega","18.906626,-70.744573"
"RUAMAR","ADR006853","Sanchez Esq Mella","Duarte","19.299533,-70.256056"
"RUAMAR","ADR006479","27 De Febrero #73","Duarte","19.293921,-70.255074"
"SUPERCOLMADO NUNEZ","ADR001287","Calle Duarte 31","Santiago Rodriguez","19.410679,-71.151212"
"RUAMAR","ADR006842","Duarte No.25-a","Sanchez Ramirez","19.12356,-70.303046"
"INVERSIONES YUDAVI  S R L","ADR006051","Calle Duarte No.37","Sanchez Ramirez","19.123718,-70.302031"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002695","Carr  San Fco  De Mac    Nagua Km 2 1 2","Duarte","19.27679,-70.2408"
"FERRETERIA Y FABRICA DE BLOCKS","ADR003311","Avenida Hermanas Mirabal No  3","Puerto Plata","19.754942,-70.831328"
"FARMACIA M S K","ADR000880","Calle Altagracia # 7","Puerto Plata","19.724651,-70.923227"
"MAGNOLIA MELO MULTISERVICE  SR","ADR004367","Ave Maximo Gomez Edificio La Sirena","Peravia","18.280434,-70.341379"
"RUAMAR SRL","ADR007106","Edif Billini Local 2","Peravia","18.279749,-70.333341"
"AGENCIA MELO","ADR000044","Calle Duarte 33","Peravia","18.278767,-70.332014"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004729","Calle Duarte No.54, Distrito","Peravia","18.265291,-70.293391"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004246","Calle La Noria No. 1","Peravia","18.242874,-70.416284"
"COOPERATIVA DE AHORRO Y CREDIT","ADR004334","Calle Duarte No. 78-b","Peravia","18.244297,-70.199598"
"ASOC PERAVIA DE AHORROS Y PRES","ADR004071","C/ Sanchez No. 56","Peravia","18.243494,-70.198578"
"SUPER FARMACIA VILLA FUNDACION","ADR000693","Calle Duarte # 15","Barahona","18.280694,-70.497389"
"CREDITOS Y AGUATE","ADR002518","Calle Orlando Martinez 73","San Cristobal","18.334879,-70.178315"
"CARMELO GONZALEZ Y ASOC","ADR000758","C Padre Ayala Esq  Padre Borbon 103","San Cristobal","18.416367,-70.109809"
"CARMELO GONZALEZ Y ASOC","ADR002639","Carretera Sanchez Madre Vieja","San Cristobal","18.415237,-70.101772"
"CENTRO DE SERVICIOS JUAN JOSE","ADR006138","Calle La Trinitaria","San Cristobal","18.454364,-70.185404"
"CARMELO GONZALEZ AND ASOCIADOS","ADR004509","Carretera Sanchez #13","San Cristobal","18.414702,-70.116563"
"AGENCIA CALDERON S A","ADR000264","Calle Duarte 23","San Jose De Ocoa","18.546906,-70.505808"
"RUAMAR","ADR006721","Av Constitucion Esq Armando Nivar","San Cristobal","18.420563,-70.114084"
"COOPCENTRAL","ADR006655","Duarte No 13","San Cristobal","18.414352,-70.109811"
"FACIL COMERCIAL","ADR004608","Calle Sanchez # 5","San Cristobal","18.412673,-70.032236"
"FARMACIA SAN GREGORIO","ADR006172","Calle Sanchez, Km 21, Nigua.","San Cristobal","18.385843,-70.053117"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002705","Av  Independencia Esquina Av  Luperon","Santo Domingo","18.42843,-69.98927"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000660","Av  27 De Febrero No  1300 Plaza Jean Lu","Santo Domingo","18.45105,-69.9781"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004103","Av  Prolongacion 27 De Febrero","Santo Domingo","18.48361,-69.99643"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004554","Av  Duarte No  90","Santo Domingo","18.52147,-70.01754"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002013","Autop  Duarte Km  13 1 2","Santo Domingo","18.50629,-70.00214"
"RUAMAR","ADR006710","Duverge 22 Esq Manuel De Regla Pujols","San Jose De Ocoa","18.548614,-70.505476"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004444","Av  Independencia Km 8 1 2","Santo Domingo","18.43591,-69.95805"
"ASOC  PERAVIA DE AHORROS Y PRE","ADR004345","Calle 27 De Febrero No. 13","Azua","18.448235,-70.617425"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003850","Av  Luperon Esq  Gustavo M  Ricart","Santo Domingo","18.4632,-69.96835"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003762","Av  Luperon Antiguo Aeropuerto Herrera","Santo Domingo","18.46629,-69.96957"
"BANCO MULTIPLE VIMENCA C  POR","ADR003542","Ave Isabel Aguiar Local B 8","Santo Domingo","18.475728,-69.971159"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003553","Autop  Duarte Km 10 1 2","Santo Domingo","18.48896,-69.97813"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004268","Autop  Duarte Km  17","Santo Domingo","18.488972,-69.978132"
"VIMENCA S A","ADR004839","Av  Nunez De Caceres Esq  Guarocuya","Santo Domingo","18.459762,-69.957308"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004828","Av  Republica De Colombia","Santo Domingo","18.5074,-69.98512"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002596","Av  W  Churchill Esq  Av  Gustavo M  Ric","Santo Domingo","18.47267,-69.94218"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003234","Av  Abraham Lincoln No  306","Santo Domingo","18.46182,-69.92852"
"BANCO MULTIPLE VIMENCA  C  POR","ADR004301","Av Abraham Lincoln  Esq J F Ke","Distrito Nacional","18.483631,-69.939474"
"BANCO MULTIPLE VIMENCA  SA","ADR004565","Ave. Lope De Vega Esq. Rafael","Santo Domingo","18.470991,-69.931393"
"MELISSA URENA COMERCIAL  EIRL","ADR004785","Calle Principal No.42","Santo Domingo","18.481376,-70.040512"
"CARMELO GONZALEZ Y ASOC","ADR004004","C/ Luis Amiama Tio No. 147","Santo Domingo","18.503035,-69.943035"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004280","Av  Jose Contreras Esq  Av  Alma Mater","Santo Domingo","18.46369,-69.91911"
"SUPEFARMACIA KAREN  SRL","ADR004466","Av. Nicolas De Ovando #936","Santo Domingo","18.499179,-69.923597"
"COOP DE AHORRO Y CREDITO MANOG","ADR003498","Calle Santa Clara No  1","Santo Domingo","18.477959,-70.008942"
"ELECTRO MUEBLES HGHN","ADR006512","Autopista Duarte Km 25 N 96","Santo Domingo","18.568447,-70.09267"
"COMUNICACIONES TECNICAS","ADR006941","Rumaldo Rodriguez Esq Conrado Mieses","Santo Domingo","18.480461,-70.004887"
"MELISSA URENA COMERCIAL","ADR006259","Calle Duarte No. 296","Santo Domingo","18.524156,-70.031244"
"COOPERATIVA MANOGUAYABO","ADR007184","Prolongacion 27 De Febrero","Santo Domingo","18.483437,-69.9979"
"CAPITAL COACH LINE","ADR006336","Av. 27 De Febrero, No. 442","Distrito Nacional","18.453922,-69.956564"
"COOPCENTRAL","ADR006677","Km 9 Autopista Duarte","Santo Domingo","18.479239,-69.969097"
"BANCO MULTIPLE VIMENCA","ADR006831","Av Rep De Colombia","Distrito Nacional","18.507388,-69.984775"
"RUAMAR SRL","ADR007117","Plaza Mambo Local 7","Azua","18.453744,-70.731595"
"COOPERATIVA DE AHORRO Y CREDIT","ADR003872","Av. Emilio Prud Homme No. 26","Azua","18.454288,-70.73331"
"ASOC  PERAVIA DE AHORROS AND P","ADR004181","Calle Duarte Esq. Armando Ayba","Azua","18.453255,-70.735081"
"ASOCIACION MOCANA OFICINA PRINCIPAL MOCA","ADR007249","Av Romulo Betancourt 306 Bella Vista","Distrito Nacional","18.457574,-69.940239"
"COOP AHORRO Y CREDITO CENTRAL","ADR004718","Av. 27 De Febrero No. 338","Santo Domingo","18.459727,-69.94121"
"SUPERMERCADO JOEL Y JIMENEZ","ADR006468","Av Juan Pablo Duarte No 83","San Cristobal","18.672878,-70.174843"
"RUAMAR","ADR006699","Av 27 De Febrero Esq Winston Churchill","Distrito Nacional","18.464146,-69.936482"
"VIMENPAQ CHURCHILL","ADR004620","Av. Winston Churchill #5a","Santo Domingo","18.460375,-69.933657"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006644","Abraham Lincoln #306 La Julia","Santo Domingo","18.461641,-69.928432"
"CUENTA TRAINNING","ADR006820","Av  Abraham Lincoln No  306","Santo Domingo","18.46182,-69.92852"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006622","Abraham Lincoln 306, La Julia","Distrito Nacional","18.461984,-69.928547"
"BANCO VIMENCA SA","ADR006073","Av Abrham Lincoln 312","Distrito Nacional","18.461948,-69.928485"
"VIMENPAQ","ADR006633","Supermercado Nacional Arroyo H","Santo Domingo","18.502146,-69.942784"
"INVERSIONES EC","ADR006819","Jose Contreras Esq Elvira De M","Distrito Nacional","18.466072,-69.91242"
"FARMACIA METROPOLITANA  S R L","ADR004477","Plaza Metropolitana, Local 110","Santo Domingo","18.483146,-69.921131"
"COOPERATIVA LA CANDELARIA","ADR007337","Av. 27 De Feb, Esq. Paseo De P","Distrito Nacional","18.47669,-69.91178"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000055","C Jose Fco  Pena Gomez No  15 Esq","Barahona","18.20732,-71.09489"
"RUAMAR SRL","ADR007128","Plaza Del Arco Av Luperon 1","Barahona","18.208131,-71.100846"
"COOPCENTRAL","ADR006480","Calle Jaime Mota Esq Maria Mon","Barahona","18.205774,-71.097821"
"COOPERATIVA DE AHORRO Y CREDITO NEYB","ADR007315","Caonabo No 11","Barahona","18.383225,-71.181053"
"PROVICIONES Y SERVICIOS DEL SUR PROSESUR","ADR007371","Calle Duarte No. 64, Vicente N","Barahona","18.388612,-71.182503"
"SUPERMERCADO Y MOTO PRESTAMOS","ADR001737","Calle Duarte # 64","Barahona","18.388645,-71.182448"
"PROVICIONES Y SERVICIOS DEL SUR PROSESUR","ADR007360","Calle Duarte No. 84, Tamayo.","Baoruco","18.394769,-71.204078"
"COOP AHORRO Y CREDITO CENTRAL","ADR003728","Calle Duarte No. 26 A","Azua","18.458293,-70.83455"
"COOPERATIVA DE AHORRO Y CREDIT","ADR003531","Calle San Bartolome No 51","Bahoruco","18.481446,-71.421968"
"ASOC  PERAVIA DE AHORROS AND P","ADR004181","Calle Duarte Esq. Armando Ayba","Azua","18.453255,-70.735081"
"COOPERATIVA DE AHORRO Y CREDIT","ADR003872","Av. Emilio Prud Homme No. 26","Azua","18.454288,-70.73331"
"RUAMAR SRL","ADR007117","Plaza Mambo Local 7","Azua","18.453744,-70.731595"
"COOPERATIVA DE AHORRO Y CREDIT","ADR001869","Calle Duarte 24","Independencia","18.378281,-71.523964"
"BANCO VIMENCA","ADR000527","Gran Plaza Frusia 02","La Altagracia","18.684937,-68.452054"
"INVERSIONES FERNANDEZ DURAN, S","ADR004817","Av. Espana No. 7","La Altagracia","18.687274,-68.445174"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR002552","Carr  Veron   Punta Cana","La Altagracia","18.691698,-68.437442"
"BAEZ AND ALCALA S A","ADR003740","Ave. Alemania Local #3","La Altagracia","18.666338,-68.413375"
"INVER  FERNANDEZ DURAN  SRL","ADR004136","Farmax - San Juan Shopping Mal","La Altagracia","18.638443,-68.398734"
"BAEZ AND ALCALA  S A","ADR004026","Carretera Veron   Punta Cana Km 38","La Altagracia","18.599192,-68.420803"
"RUAMAR","ADR006709","Plaza Rojas Carretera Veron-punta Cana","La Altagracia","18.59793,-68.432466"
"AGROACCESORIOS MORA","ADR004422","Carretera Higuey-miches No. 02","El Seibo","18.726698,-68.603079"
"AGUA MANANTIAL LA FLORA","ADR006798","Carretera Higuey Macao No. 157","La Altagracia","18.65088,-68.661424"
"AGENCIA CAROLINA II","ADR002606","Calle Agustin Guerrero 85","La Altagracia","18.613973,-68.712721"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004257","C Jose A  Santana Esq  Hnos  G  Morales","La Altagracia","18.60185,-68.71701"
"AGROACCESORIOS MORA","ADR004433","Calle Antonio Guzman Fernandez","La Altagracia","18.834439,-68.668813"
"RUAMAR SRL","ADR007074","Edif Tanda Cayacoa 1er Nivel","La Altagracia","18.608529,-68.714304"
"ASOCIACION ROMANA DE AHORROS Y PRESTAMOS","ADR006611","Plaza Taveras Km 1 Carretera El Seibo","La Altagracia","18.617294,-68.722923"
"COOP AHORRO Y CREDITO CENTRAL","ADR002211","Calle Escolastico Rondon 24","La Altagracia","18.430642,-68.674234"
"COOPERATIVA EL PROGRESO","ADR002057","Calle Gaston F  Deligne No  2","Monte Plata","18.756111,-69.637531"
"RUAMAR","ADR006875","Mella No.03, Pueblo Abajo","Monte Plata","18.753512,-69.63596"
"COOP NUESTRA SRA  DE LA CANDEL","ADR003883","Calle Altagracia No. 65","Monte Plata","18.809271,-69.784846"
"COOPERATIVA NTRA  SRA  DE LA C","ADR002068","Calle Monsenor De Merino No. 8","Monte Plata","18.946276,-69.791431"
"AGRO ESTRELLA","ADR001924","Calle Duarte No. 125","Santo Domingo","18.687987,-69.867814"
"COOPERATIVA EL PROGRESO","ADR004653","C/carlos Manuel Pumarol #6","Santo Domingo","18.55941,-69.697481"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002585","Av  Charles De Gaulle Cansino Ii","Santo Domingo","18.5276,-69.83804"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003300","Carr  Mella Km 8 1 2 Cansino Ii","Santo Domingo","18.51897,-69.83727"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000549","Av  Charles De Gaulle No  50","Santo Domingo","18.50804,-69.82842"
"FARMACIA CANADA","ADR003904","Av De Los Heroes No 26","Hato Mayor","19.058356,-69.388754"
"FACIL COMERCIAL DE RODRIGUEZ S","ADR006028","Calle 27 De Febrero, No. 5,","Santo Domingo","18.44562,-69.634731"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004158","Av  Hermanas Mirabal Esq  Charles De Gau","Santo Domingo","18.5447,-69.8989"
"BANCO MULTIPLE VIMENCA  C  POR","ADR000572","San Vicente De Paul Esq. Carre","Santo Domingo","18.506385,-69.857271"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004279","Carr  De Mendoza Esq  Calle 20","Santo Domingo","18.49931,-69.85049"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001771","Av  Hermanas Mirabal No  449 Local  5","Santo Domingo","18.53099,-69.90699"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR003421","Autop  De San Isidro No  3","Santo Domingo","18.48499,-69.84044"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003410","Av  Venezuela No  100 Los Mina Viejo","Santo Domingo","18.50479,-69.8733"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003278","C Miramar Norte Esq  Marginal Km 10 Aut","Santo Domingo","18.46609,-69.81927"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR001946","Av  Padre Castellanos No  218 Esquina Ma","Santo Domingo","18.49769,-69.89275"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002134","Autop  Las Americas No  4 Ens  Ozama","Santo Domingo","18.48608,-69.87647"
"REPUESTOS VARGAS","ADR001539","Calle Duarte 47","San Pedro De Macoris","18.555371,-69.411539"
"AEROFARMACIA 101","ADR006183","Centro Comercial De La Fard","Santo Domingo","18.520762,-69.769613"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001836","Av  Duarte No  194 Esq  Manuela Diez","Santo Domingo","18.48793,-69.89544"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR000561","Av  Maximo Gomez Esq  Nicolas De Ovando","Santo Domingo","18.50023,-69.91473"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR003926","Av  Duarte No  78 Esquina Barahona","Santo Domingo","18.48093,-69.89115"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR002574","Av  Mella Esquina Av  Duarte No  258","Santo Domingo","18.47742,-69.88757"
"CANTO Y BLANCO","ADR002112","Calle Duarte 65","Hato Mayor","18.764779,-69.255381"
"SUPEFARMACIA KAREN  SRL","ADR004466","Av. Nicolas De Ovando #936","Santo Domingo","18.499179,-69.923597"
"COMUNICACIONES TECNICAS","ADR006963","Av La Pista Hainamosa","Santo Domingo","18.528396,-69.805837"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR004356","Av  J F Kennedy Esquina Maximo Gomez","Santo Domingo","18.48244,-69.91174"
"COMUNICACIONES TECNICAS","ADR006996","Bulevar La Mujer Ciudad Juan Bosch","Santo Domingo","18.493407,-69.746467"
"COMUNICACIONES TECNICAS","ADR006974","Av Charles De Gaulle Sabana Perdida","Santo Domingo","18.542377,-69.860044"
"AGENTE DE REMESAS Y CAMBIO VIM","ADR006084","Av. Los Restauradores","Santo Domingo","18.541831,-69.861679"
"AGENTE DE REMESAS Y CAMBIO VIMENCA SA","ADR001957","Av  Los Restauradores Esq  Calle 13","Santo Domingo","18.53821,-69.86292"
"COPERATIVA NTRA SRA DE LA CAND","ADR002145","Calle 27 De Febrero No. 13 Esq","Sanchez Ramirez","19.005599,-69.979622"
"COOPERATIVA EL PROGRESO","ADR007326","Carretera Mella No. 11516","Santo Domingo","18.515869,-69.841736"
"COOPERATIVA EL PROGRESO","ADR003388","Calle Gaston Deligne No  6","Monte Plata","18.76658,-70.022447"
"COMUNICACIONES TECNICAS","ADR006985","Autopista San Isidro","Santo Domingo","18.49432,-69.81036"
"COOPERATIVA LA CANDELARIA","ADR007403","Av Maria Estevez","Monte Plata","18.771755,-70.025299"
"FACIL COMERCIAL DE RODRIGUEZ SERRATA","ADR006743","Av Charles De Gaulle No 56","Santo Domingo","18.499761,-69.824309"
"COMUNICACIONES TECNICAS","ADR006952","Autopista Las Americas","Santo Domingo","18.45123,-69.671505"
"FACIL COMERCIAL","ADR007173","Duarte No.36","Santo Domingo","18.447722,-69.606944"
"FACIL COMERCIAL","ADR007140","Calos Alvarez, Carretera De Ya","Santo Domingo","18.553422,-69.90333"
"COOPERATIVA  EL PROGRESO","ADR007348","Calle 27 De Febrero No. 19, An","Santo Domingo","18.447443,-69.631716"
"COOP DE AHORRO Y CREDITO EL PR","ADR006040","Calle Principal, El Caserio","Monte Plata","18.812406,-70.034767"
"CENTRO DE SERVICIOS CAMBERO","ADR000286","Calle Duarte # 37","Samana","19.231278,-69.613106"
"COOPERATIVA DE AHORRO Y CREDITO NEYB","ADR007304","Carretera Mella Plaza Paola  Cansino","Santo Domingo","18.50765,-69.8541"
"COOPCENTRAL","ADR007382","Av. San Vicente De Paul No.224","Santo Domingo","18.502479,-69.855032"
"FACIL COMERCIAL","ADR007151","Av San Vicente De Paul #328","Santo Domingo","18.498905,-69.852781"
"SUPER MERCADO TELLUS","ADR006194","Av. Jacobo Majluta No. 07","Santo Domingo","18.552518,-69.926586"
"LAMACOM, S.R.L.","ADR005753","Calle Duarte No. 54","San Pedro De Macoris","18.554905,-69.300486"
"COOPERATIVA LA CANDELARIA","ADR006149","Calle Duarte No. 62","Duarte","19.187146,-69.861269"
"FACIL COMERCIAL","ADR004686","Av Principal  97","Santo Domingo","18.536658,-69.932093"
"FERRETERIA MARMOLEJOS","ADR002903","Calle Hermanas Mirabal No 28","Duarte","19.189795,-69.86356"
"RUAMAR SRL","ADR006381","Los Molinos Esquina 27 De Febrero","Duarte","19.180149,-69.911734"
